pickup_date,year,mo,da,day,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_TRIPS
2009-07-31,2009,07,31,5,74.1,69.9,1012.2,6.3,7.9,17.1,22.9,80.6,66.2,0.0,999.9,0,498025
2009-08-01,2009,08,01,6,72.5,65.8,1015.4,9.7,3.6,7.0,999.9,80.6,64.4,0.98,999.9,0,438823
2009-08-02,2009,08,02,7,71.1,67.1,1015.8,8.2,5.7,8.9,15.9,77.0,64.9,0.0,999.9,1,394197
2009-08-03,2009,08,03,1,74.8,67.8,1013.5,10.5,5.5,11.1,999.9,82.4,68.0,0.04,999.9,0,417427
2009-08-04,2009,08,04,2,73.7,67.9,1014.9,5.3,5.9,12.0,15.0,80.6,68.0,0.0,999.9,1,465754
2009-08-05,2009,08,05,3,74.3,69.9,1011.8,5.5,10.0,15.9,21.0,80.6,68.0,99.99,999.9,1,487787
2009-08-06,2009,08,06,4,70.8,63.9,1012.7,11.3,4.8,8.9,999.9,73.4,66.2,99.99,999.9,0,492732
2009-08-07,2009,08,07,5,70.0,57.0,1013.3,14.6,5.5,9.9,999.9,80.6,59.0,0.0,999.9,0,485827
2009-08-08,2009,08,08,6,64.9,50.3,1021.2,15.0,4.2,8.9,999.9,73.4,53.6,0.0,999.9,0,418264
2009-08-09,2009,08,09,7,65.4,53.8,1020.8,15.0,4.8,11.1,999.9,73.4,53.6,0.0,999.9,0,365236
2009-08-10,2009,08,10,1,75.0,68.3,1011.1,8.4,7.7,13.0,999.9,84.2,68.0,0.0,999.9,1,417641
2009-08-11,2009,08,11,2,76.5,70.1,1008.3,9.3,3.8,11.1,999.9,86.0,68.0,0.0,999.9,0,457720
2009-08-12,2009,08,12,3,68.2,64.6,1014.1,7.5,6.6,8.9,999.9,73.4,66.2,99.99,999.9,0,465546
2009-08-13,2009,08,13,4,66.5,64.8,1018.1,6.8,7.9,12.0,999.9,68.0,64.4,0.12,999.9,0,492965
2009-08-14,2009,08,14,5,68.2,60.4,1020.7,9.8,4.0,11.1,999.9,80.6,59.0,0.27,999.9,0,492042
2009-08-15,2009,08,15,6,72.5,66.3,1020.9,9.6,5.4,11.1,999.9,82.4,63.0,0.0,999.9,0,443105
2009-08-16,2009,08,16,7,75.3,69.0,1020.8,8.7,6.5,8.9,999.9,86.0,68.0,0.0,999.9,0,401117
2009-08-17,2009,08,17,1,74.2,68.7,1020.7,9.1,7.5,12.0,999.9,82.4,66.2,0.0,999.9,0,419795
2009-08-18,2009,08,18,2,76.5,69.0,1017.2,6.3,7.5,15.0,999.9,86.0,68.0,0.0,999.9,0,464610
2009-08-19,2009,08,19,3,76.8,70.1,1013.4,8.4,8.9,14.0,20.0,86.0,70.0,0.0,999.9,0,471242
2009-08-20,2009,08,20,4,76.8,71.0,1014.3,6.6,4.5,9.9,999.9,86.0,69.8,99.99,999.9,1,498510
2009-08-21,2009,08,21,5,79.8,75.3,1014.1,6.5,9.3,15.0,20.0,87.8,70.0,0.0,999.9,1,486161
2009-08-22,2009,08,22,6,79.2,74.5,1012.7,9.5,9.0,15.0,18.1,84.2,71.1,0.31,999.9,1,420738
2009-08-23,2009,08,23,7,75.4,71.1,1007.9,6.3,7.7,16.9,999.9,84.2,69.8,0.69,999.9,0,374497
2009-08-24,2009,08,24,1,75.4,70.8,1014.2,7.5,4.5,7.0,999.9,80.6,71.6,0.0,999.9,0,382999
2009-08-25,2009,08,25,2,71.6,67.3,1018.3,6.6,4.2,8.0,999.9,80.6,64.4,99.99,999.9,1,426678
2009-08-26,2009,08,26,3,75.3,68.3,1014.0,8.5,9.8,17.1,26.0,82.4,64.9,0.0,999.9,1,462314
2009-08-27,2009,08,27,4,68.8,56.4,1016.4,13.1,4.8,9.9,999.9,77.0,57.2,0.0,999.9,0,466090
2009-08-28,2009,08,28,5,63.8,56.8,1020.8,14.0,3.0,8.0,999.9,73.4,53.6,0.0,999.9,0,491592
2009-08-29,2009,08,29,6,66.0,63.1,1012.8,5.1,8.6,15.0,19.0,71.6,59.0,0.63,999.9,0,424371
2009-08-30,2009,08,30,7,60.4,59.3,1010.5,3.4,4.1,15.0,19.0,69.8,53.6,2.85,999.9,0,381672
2009-08-31,2009,08,31,1,64.2,57.5,1016.3,11.1,4.5,8.9,999.9,68.0,59.0,0.0,999.9,0,379068
2009-09-01,2009,09,01,2,59.7,49.1,1022.9,15.0,4.5,11.1,14.0,69.8,50.0,0.0,999.9,0,415946
2009-09-02,2009,09,02,3,58.8,47.6,1025.2,15.0,3.3,8.0,999.9,71.6,46.4,0.0,999.9,0,439318
2009-09-03,2009,09,03,4,58.9,49.3,1021.9,15.0,1.6,5.1,999.9,69.8,48.2,0.0,999.9,0,457529
2009-09-04,2009,09,04,5,59.8,51.8,1016.4,12.6,4.4,14.0,999.9,73.4,46.4,0.0,999.9,1,448732
2009-09-05,2009,09,05,6,65.3,57.5,1018.2,15.0,2.5,8.0,999.9,77.0,53.6,0.0,999.9,0,393872
2009-09-06,2009,09,06,7,61.9,52.3,1025.9,14.2,9.0,15.0,999.9,66.2,53.6,0.0,999.9,0,347952
2009-09-07,2009,09,07,1,55.9,47.8,1025.9,15.0,3.2,6.0,999.9,68.0,44.6,0.0,999.9,0,314305
2009-09-08,2009,09,08,2,61.8,54.7,1019.1,14.6,2.1,6.0,999.9,73.4,53.6,0.0,999.9,0,431868
2009-09-09,2009,09,09,3,61.6,56.6,1019.3,10.0,7.2,14.0,999.9,66.2,57.2,0.0,999.9,0,488771
2009-09-10,2009,09,10,4,57.4,48.8,1028.8,12.9,8.8,16.9,18.1,63.0,51.8,0.0,999.9,0,530388
2009-09-11,2009,09,11,5,61.0,56.3,1026.9,11.9,8.5,15.0,19.0,69.8,55.4,0.86,999.9,0,549753
2009-09-12,2009,09,12,6,66.0,64.3,1016.2,4.0,6.1,19.0,999.9,71.6,62.6,1.79,999.9,0,519468
2009-09-13,2009,09,13,7,65.1,62.7,1010.0,5.7,6.0,9.9,999.9,75.2,60.8,3.23,999.9,1,459030
2009-09-14,2009,09,14,1,63.4,55.5,1010.7,14.3,6.0,11.1,999.9,73.4,51.8,0.14,999.9,0,463118
2009-09-15,2009,09,15,2,65.7,57.7,1011.6,13.8,5.1,8.9,999.9,73.4,59.0,0.0,999.9,0,500932
2009-09-16,2009,09,16,3,60.4,53.9,1021.3,15.0,7.3,14.0,999.9,66.2,53.6,0.0,999.9,0,521234
2009-09-17,2009,09,17,4,55.8,47.8,1024.4,13.3,8.8,14.0,999.9,62.6,50.0,0.02,999.9,0,535162
2009-09-18,2009,09,18,5,57.2,51.0,1015.4,14.8,9.4,20.0,24.1,68.0,44.6,0.0,999.9,0,532709
2009-09-19,2009,09,19,6,57.3,42.5,1018.9,15.0,6.3,12.0,19.0,64.4,46.4,0.0,999.9,0,492744
2009-09-20,2009,09,20,7,52.3,41.2,1025.8,15.0,4.1,12.0,999.9,68.0,39.2,0.0,999.9,0,413176
2009-09-21,2009,09,21,1,58.5,49.7,1025.8,15.0,3.6,9.9,999.9,71.6,44.6,0.0,999.9,0,432885
2009-09-22,2009,09,22,2,59.5,54.0,1025.6,12.1,5.0,12.0,18.1,73.4,44.6,0.0,999.9,1,453612
2009-09-23,2009,09,23,3,67.8,63.1,1021.2,14.8,8.2,15.9,22.9,75.2,62.6,0.0,999.9,0,470106
2009-09-24,2009,09,24,4,69.9,64.7,1014.5,9.5,8.6,17.1,22.0,77.0,62.6,0.0,999.9,0,494359
2009-09-25,2009,09,25,5,55.8,46.8,1019.6,15.0,10.3,22.9,31.1,61.0,50.0,0.0,999.9,0,534164
2009-09-26,2009,09,26,6,50.5,39.0,1026.3,15.0,5.0,9.9,999.9,59.0,39.2,0.0,999.9,0,535047
2009-09-27,2009,09,27,7,58.3,54.2,1011.4,9.2,8.8,15.9,21.0,64.4,44.6,0.01,999.9,0,452024
2009-09-28,2009,09,28,1,65.2,59.6,999.5,10.5,10.8,15.9,25.1,69.8,60.8,1.44,999.9,0,393072
2009-09-29,2009,09,29,2,61.2,51.4,1000.0,12.6,10.6,19.0,26.0,68.0,53.6,0.14,999.9,0,459106
2009-09-30,2009,09,30,3,56.8,46.7,1005.1,15.0,7.5,14.0,22.0,62.6,50.0,0.0,999.9,0,504505
2009-10-01,2009,10,01,4,48.9,39.2,1011.2,11.0,7.3,12.0,21.0,57.2,39.2,0.0,999.9,0,523009
2009-10-02,2009,10,02,5,51.4,42.6,9999.9,10.0,5.6,11.1,15.0,59.0,41.0,99.99,999.9,0,547031
2009-10-03,2009,10,03,6,59.0,55.5,9999.9,7.2,9.3,19.0,22.9,66.2,50.0,99.99,999.9,0,522853
2009-10-04,2009,10,04,7,62.6,60.4,9999.9,5.9,4.6,8.9,999.9,68.0,55.4,0.0,999.9,1,436158
2009-10-05,2009,10,05,1,59.8,53.4,9999.9,6.2,7.2,15.9,22.0,66.2,53.6,0.0,999.9,1,439893
2009-10-06,2009,10,06,2,56.6,45.6,9999.9,10.0,9.9,15.0,18.1,64.4,50.0,0.0,999.9,0,476496
2009-10-07,2009,10,07,3,59.7,52.5,9999.9,8.0,12.7,27.0,34.0,71.6,50.0,99.99,999.9,0,502680
2009-10-08,2009,10,08,4,56.1,41.8,9999.9,10.0,13.0,21.0,29.9,62.6,48.2,0.0,999.9,0,526548
2009-10-09,2009,10,09,5,52.5,48.4,9999.9,10.0,4.0,12.0,18.1,62.6,41.0,99.99,999.9,0,545705
2009-10-10,2009,10,10,6,63.1,58.0,9999.9,8.0,8.9,17.1,22.9,66.2,51.8,99.99,999.9,0,541761
2009-10-11,2009,10,11,7,48.1,38.7,9999.9,10.0,7.0,18.1,25.1,60.8,32.0,0.0,999.9,0,463646
2009-10-12,2009,10,12,1,46.0,31.8,9999.9,10.0,6.5,12.0,19.0,53.6,37.4,0.0,999.9,0,412750
2009-10-13,2009,10,13,2,48.9,43.0,9999.9,10.0,6.1,15.9,22.9,59.0,41.0,99.99,999.9,0,481219
2009-10-14,2009,10,14,3,42.9,31.8,9999.9,10.0,7.3,15.0,25.1,50.0,33.8,0.0,999.9,0,510052
2009-10-15,2009,10,15,4,38.8,34.2,9999.9,8.8,4.8,12.0,17.1,46.4,30.2,99.99,999.9,0,533333
2009-10-16,2009,10,16,5,42.6,39.0,9999.9,5.9,15.5,22.9,36.9,46.4,41.0,99.99,999.9,0,550645
2009-10-17,2009,10,17,6,46.4,39.3,9999.9,9.1,11.5,18.1,26.0,50.0,44.6,99.99,999.9,0,541136
2009-10-18,2009,10,18,7,47.3,43.7,9999.9,5.5,16.7,28.0,41.0,50.0,44.6,99.99,999.9,0,472394
2009-10-19,2009,10,19,1,42.7,38.8,9999.9,7.4,10.0,19.0,33.0,48.9,35.6,99.99,999.9,0,452765
2009-10-20,2009,10,20,2,42.4,36.2,9999.9,8.6,4.7,15.0,21.0,59.0,28.4,99.99,999.9,1,473346
2009-10-21,2009,10,21,3,52.9,44.3,9999.9,10.0,5.3,8.9,999.9,64.4,42.8,0.0,999.9,0,503957
2009-10-22,2009,10,22,4,57.0,50.6,9999.9,9.4,7.7,19.0,27.0,68.0,50.0,0.0,999.9,1,527704
2009-10-23,2009,10,23,5,49.5,41.4,9999.9,10.0,12.0,18.1,26.0,60.8,44.6,0.0,999.9,0,560164
2009-10-24,2009,10,24,6,54.7,50.5,9999.9,8.4,13.5,20.0,27.0,66.2,44.6,99.99,999.9,0,541727
2009-10-25,2009,10,25,7,59.9,53.1,9999.9,8.1,11.6,27.0,36.9,66.2,48.2,99.99,999.9,0,447544
2009-10-26,2009,10,26,1,47.0,38.2,9999.9,10.0,5.2,8.9,14.0,55.4,37.4,0.0,999.9,0,448371
2009-10-27,2009,10,27,2,44.8,42.3,9999.9,9.8,4.8,17.1,22.0,55.4,33.8,99.99,999.9,0,489586
2009-10-28,2009,10,28,3,52.6,51.5,9999.9,5.1,10.0,28.0,38.1,55.4,50.0,99.99,999.9,0,512175
2009-10-29,2009,10,29,4,48.4,42.1,9999.9,8.5,14.1,24.1,35.0,50.0,39.2,99.99,999.9,0,523549
2009-10-30,2009,10,30,5,44.0,38.5,9999.9,10.0,3.0,9.9,17.1,53.6,33.8,0.0,999.9,0,553500
2009-10-31,2009,10,31,6,55.3,50.8,9999.9,10.0,10.2,22.9,33.0,69.8,37.4,0.0,999.9,0,542854
2009-11-01,2009,11,01,7,55.9,50.1,9999.9,8.8,9.9,25.1,35.0,66.2,46.4,99.99,999.9,0,482402
2009-11-02,2009,11,02,1,47.2,41.1,9999.9,9.6,9.3,15.9,21.0,51.8,41.0,99.99,999.9,0,453816
2009-11-03,2009,11,03,2,49.6,43.5,9999.9,10.0,7.7,12.0,18.1,55.4,46.4,0.0,999.9,0,473233
2009-11-04,2009,11,04,3,45.1,31.2,9999.9,10.0,7.2,14.0,18.1,50.0,37.4,0.0,999.9,0,503664
2009-11-05,2009,11,05,4,42.7,34.9,9999.9,10.0,3.2,7.0,999.9,50.0,37.4,99.99,999.9,0,541229
2009-11-06,2009,11,06,5,40.4,33.0,9999.9,10.0,7.5,17.1,26.0,46.4,37.4,99.99,999.9,0,545020
2009-11-07,2009,11,07,6,37.3,27.5,9999.9,10.0,6.8,15.0,20.0,46.4,26.6,0.0,999.9,0,540723
2009-11-08,2009,11,08,7,51.3,44.6,9999.9,10.0,9.3,17.1,22.9,60.8,42.8,0.0,999.9,0,447257
2009-11-09,2009,11,09,1,45.9,38.8,9999.9,8.8,5.1,15.9,21.0,66.2,32.0,0.0,999.9,1,437656
2009-11-10,2009,11,10,2,57.3,49.6,9999.9,9.5,9.0,14.0,22.0,64.4,51.8,0.0,999.9,0,476906
2009-11-11,2009,11,11,3,49.6,41.0,9999.9,10.0,12.0,20.0,27.0,51.8,46.4,0.0,999.9,0,485349
2009-11-12,2009,11,12,4,47.2,38.1,9999.9,10.0,15.7,22.9,29.9,50.0,46.4,0.0,999.9,0,533748
2009-11-13,2009,11,13,5,49.9,46.1,9999.9,8.9,17.8,24.1,34.0,51.8,46.4,99.99,999.9,0,552893
2009-11-14,2009,11,14,6,57.4,54.8,9999.9,5.6,15.7,19.0,34.0,62.6,51.8,99.99,999.9,0,541479
2009-11-15,2009,11,15,7,59.2,58.8,9999.9,1.6,6.7,15.9,20.0,62.6,53.6,99.99,999.9,1,440872
2009-11-16,2009,11,16,1,53.9,47.6,9999.9,5.7,5.8,15.9,20.0,59.0,46.4,99.99,999.9,1,441757
2009-11-17,2009,11,17,2,42.9,30.6,9999.9,10.0,6.2,12.0,17.1,48.2,35.6,0.0,999.9,0,476922
2009-11-18,2009,11,18,3,42.2,35.2,9999.9,10.0,2.9,7.0,999.9,50.0,32.0,0.0,999.9,0,504612
2009-11-19,2009,11,19,4,41.9,37.5,9999.9,10.0,3.1,9.9,999.9,59.0,30.2,0.0,999.9,0,531206
2009-11-20,2009,11,20,5,56.9,53.7,9999.9,8.5,12.1,22.9,28.9,60.8,48.2,99.99,999.9,0,553471
2009-11-21,2009,11,21,6,47.7,38.8,9999.9,10.0,7.2,12.0,999.9,53.6,41.0,0.0,999.9,0,538366
2009-11-22,2009,11,22,7,44.7,39.0,9999.9,9.4,8.2,17.1,22.9,51.8,37.4,0.0,999.9,0,451511
2009-11-23,2009,11,23,1,47.4,41.1,9999.9,9.4,11.9,20.0,26.0,50.0,44.6,99.99,999.9,0,445075
2009-11-24,2009,11,24,2,48.4,47.8,9999.9,3.0,14.1,18.1,29.9,50.0,46.4,99.99,999.9,0,474969
2009-11-25,2009,11,25,3,48.9,47.7,9999.9,1.9,10.3,17.1,25.1,50.0,48.2,99.99,999.9,1,470537
2009-11-26,2009,11,26,4,48.0,47.1,9999.9,5.3,3.4,9.9,999.9,50.0,46.4,0.0,999.9,1,309751
2009-11-27,2009,11,27,5,45.9,45.1,9999.9,5.1,12.3,17.1,28.0,46.4,44.6,99.99,999.9,0,354945
2009-11-28,2009,11,28,6,44.3,35.4,9999.9,9.3,19.0,26.0,35.9,51.1,41.0,99.99,999.9,0,423285
2009-11-29,2009,11,29,7,44.0,33.7,9999.9,10.0,12.6,18.1,27.0,50.0,39.2,0.0,999.9,0,392146
2009-11-30,2009,11,30,1,51.5,46.6,9999.9,9.2,11.1,20.0,28.0,57.2,42.8,99.99,999.9,0,450539
2009-12-01,2009,12,01,2,38.3,28.1,9999.9,9.9,7.9,14.0,19.0,44.6,30.2,99.99,999.9,0,486874
2009-12-02,2009,12,02,3,41.0,33.6,9999.9,10.0,6.2,14.0,18.1,53.6,28.4,0.0,999.9,0,504100
2009-12-03,2009,12,03,4,55.2,51.2,9999.9,6.8,16.9,29.9,44.1,62.6,46.4,99.99,999.9,0,533216
2009-12-04,2009,12,04,5,46.9,37.6,9999.9,10.0,6.4,12.0,999.9,54.0,33.8,0.0,999.9,0,561295
2009-12-05,2009,12,05,6,41.5,38.6,9999.9,8.2,5.1,19.0,26.0,48.2,35.6,99.99,999.9,0,576771
2009-12-06,2009,12,06,7,34.3,29.3,9999.9,7.1,12.6,22.0,41.0,41.0,28.4,99.99,999.9,0,454212
2009-12-07,2009,12,07,1,32.0,25.3,9999.9,10.0,3.5,8.9,999.9,41.0,24.8,0.0,999.9,0,468013
2009-12-08,2009,12,08,2,34.0,25.8,9999.9,10.0,6.2,15.0,999.9,39.2,26.6,0.0,999.9,0,504885
2009-12-09,2009,12,09,3,36.9,34.2,9999.9,6.2,10.0,28.9,40.0,57.2,24.8,99.99,999.9,0,518683
2009-12-10,2009,12,10,4,45.3,34.0,9999.9,9.5,16.1,28.9,41.0,57.2,35.6,99.99,999.9,0,557444
2009-12-11,2009,12,11,5,28.2,8.0,9999.9,10.0,20.0,25.1,34.0,35.6,23.0,0.0,999.9,0,596882
2009-12-12,2009,12,12,6,26.0,6.3,9999.9,10.0,15.5,27.0,34.0,32.0,23.0,0.0,999.9,0,563707
2009-12-13,2009,12,13,7,31.4,22.6,9999.9,9.1,6.0,17.1,24.1,48.2,15.8,99.99,999.9,0,485447
2009-12-14,2009,12,14,1,41.6,37.6,9999.9,8.4,9.6,22.0,26.0,53.6,33.8,99.99,999.9,0,467920
2009-12-15,2009,12,15,2,42.9,40.1,9999.9,9.8,4.8,12.0,999.9,50.0,37.4,0.0,999.9,0,508401
2009-12-16,2009,12,16,3,35.2,18.9,9999.9,10.0,10.8,19.0,33.0,44.6,28.4,0.0,999.9,0,546710
2009-12-17,2009,12,17,4,23.8,4.3,9999.9,10.0,12.6,20.0,28.9,28.4,17.6,0.0,999.9,0,566530
2009-12-18,2009,12,18,5,16.0,-3.6,9999.9,10.0,8.2,18.1,25.1,28.4,6.8,0.0,999.9,0,581923
2009-12-19,2009,12,19,6,23.8,9.0,9999.9,10.0,8.0,19.0,26.0,33.8,15.8,0.0,999.9,0,488811
2009-12-20,2009,12,20,7,27.9,24.2,9999.9,2.9,19.0,34.0,45.1,35.6,21.2,99.99,999.9,1,312230
2009-12-21,2009,12,21,1,24.1,10.6,9999.9,8.6,12.5,18.1,29.9,32.0,19.4,99.99,999.9,0,425440
2009-12-22,2009,12,22,2,23.3,5.6,9999.9,10.0,10.7,15.9,24.1,28.4,17.6,0.0,999.9,0,455090
2009-12-23,2009,12,23,3,19.5,5.8,9999.9,10.0,9.7,15.9,20.0,24.8,12.2,0.0,999.9,0,456094
2009-12-24,2009,12,24,4,24.9,18.5,9999.9,7.4,8.9,12.0,21.0,37.4,12.2,99.99,999.9,0,382635
2009-12-25,2009,12,25,5,34.5,31.4,9999.9,10.0,4.6,11.1,14.0,37.4,32.0,0.0,999.9,0,233221
2009-12-26,2009,12,26,6,36.2,32.9,9999.9,10.0,9.2,18.1,25.1,41.0,32.0,0.0,999.9,0,320616
2009-12-27,2009,12,27,7,45.8,43.9,9999.9,6.1,17.4,25.1,34.0,50.0,41.0,99.99,999.9,1,312947
2009-12-28,2009,12,28,1,35.2,32.3,9999.9,9.5,6.6,20.0,28.0,41.0,26.6,99.99,999.9,0,375455
2009-12-29,2009,12,29,2,26.3,10.9,9999.9,10.0,17.5,28.0,45.1,32.0,14.0,99.99,999.9,0,447016
2009-12-30,2009,12,30,3,17.2,-2.6,9999.9,10.0,12.2,22.9,33.0,30.2,10.4,0.0,999.9,0,429635
2009-12-31,2009,12,31,4,27.1,20.8,9999.9,7.7,1.6,8.0,999.9,37.9,17.6,99.99,999.9,0,461201
2010-01-01,2010,01,01,5,33.0,31.6,9999.9,7.2,4.8,8.0,999.9,35.6,30.2,99.99,999.9,0,401856
2010-01-02,2010,01,02,6,31.3,30.0,9999.9,3.8,7.6,15.9,24.1,35.6,26.6,99.99,999.9,0,410622
2010-01-03,2010,01,03,7,20.7,16.6,9999.9,4.2,18.8,26.0,38.1,26.6,15.8,99.99,999.9,0,389569
2010-01-04,2010,01,04,1,27.6,20.8,9999.9,9.6,12.4,18.1,28.0,32.0,24.8,99.99,999.9,0,399321
2010-01-05,2010,01,05,2,24.1,17.2,9999.9,10.0,5.6,8.9,999.9,28.4,17.6,99.99,999.9,0,445264
2010-01-06,2010,01,06,3,27.3,18.0,9999.9,10.0,8.7,14.0,18.1,32.0,23.0,99.99,999.9,0,469031
2010-01-07,2010,01,07,4,27.1,17.6,9999.9,10.0,9.4,15.0,19.0,37.4,21.2,0.0,999.9,0,492712
2010-01-08,2010,01,08,5,26.5,21.3,9999.9,8.7,5.2,8.9,999.9,32.0,19.4,99.99,999.9,0,531514
2010-01-09,2010,01,09,6,22.2,12.3,9999.9,9.8,8.1,13.0,17.1,26.6,17.6,99.99,999.9,0,531631
2010-01-10,2010,01,10,7,16.0,0.3,9999.9,10.0,6.1,11.1,14.0,23.0,8.6,0.0,999.9,0,445633
2010-01-11,2010,01,11,1,22.2,10.2,9999.9,10.0,7.3,12.0,15.0,32.0,14.0,0.0,999.9,0,448008
2010-01-12,2010,01,12,2,27.4,18.0,9999.9,10.0,7.5,18.1,24.1,32.0,23.0,0.0,999.9,0,493653
2010-01-13,2010,01,13,3,19.9,1.5,9999.9,10.0,9.0,20.0,999.9,30.2,10.4,0.0,999.9,0,502507
2010-01-14,2010,01,14,4,26.0,16.5,9999.9,10.0,4.8,12.0,999.9,35.6,15.8,0.0,999.9,0,507953
2010-01-15,2010,01,15,5,32.5,27.4,9999.9,9.9,6.5,15.9,22.0,39.9,23.0,0.0,999.9,0,523563
2010-01-16,2010,01,16,6,34.5,28.5,9999.9,10.0,9.6,17.1,22.0,39.2,26.6,0.0,999.9,0,491605
2010-01-17,2010,01,17,7,34.3,29.0,9999.9,9.8,6.5,13.0,18.1,41.0,24.8,99.99,999.9,0,476224
2010-01-18,2010,01,18,1,37.8,36.3,9999.9,2.8,18.2,27.0,41.0,39.2,35.6,99.99,999.9,1,361559
2010-01-19,2010,01,19,2,34.3,32.8,9999.9,6.4,5.7,13.0,20.0,39.2,30.2,99.99,999.9,0,448269
2010-01-20,2010,01,20,3,34.8,32.7,9999.9,6.7,4.9,11.1,17.1,39.2,32.0,99.99,999.9,1,486585
2010-01-21,2010,01,21,4,32.0,24.2,9999.9,10.0,6.6,12.0,15.0,39.2,24.8,0.0,999.9,0,513279
2010-01-22,2010,01,22,5,27.7,23.0,9999.9,10.0,6.2,22.9,31.1,39.2,19.4,0.0,999.9,0,546611
2010-01-23,2010,01,23,6,32.2,20.8,9999.9,10.0,12.1,20.0,28.0,33.8,24.8,0.0,999.9,0,542821
2010-01-24,2010,01,24,7,26.6,21.7,9999.9,10.0,3.1,13.0,18.1,41.0,15.8,0.0,999.9,0,448901
2010-01-25,2010,01,25,1,48.3,45.0,9999.9,7.5,17.4,31.1,49.9,53.6,41.0,99.99,999.9,0,424596
2010-01-26,2010,01,26,2,43.0,38.6,9999.9,6.3,14.1,32.1,42.0,53.6,35.6,99.99,999.9,1,469316
2010-01-27,2010,01,27,3,33.7,24.2,9999.9,10.0,8.6,14.0,18.1,39.2,26.6,0.0,999.9,0,495576
2010-01-28,2010,01,28,4,30.7,24.6,9999.9,9.8,5.1,17.1,24.1,37.4,23.0,99.99,999.9,0,530114
2010-01-29,2010,01,29,5,19.7,-0.7,9999.9,9.9,22.2,28.9,40.0,35.6,14.0,99.99,999.9,0,587602
2010-01-30,2010,01,30,6,13.0,-4.8,9999.9,10.0,12.7,25.1,34.0,19.4,6.8,0.0,999.9,0,578675
2010-01-31,2010,01,31,7,21.3,5.9,9999.9,9.3,7.4,13.0,18.1,26.6,15.8,99.99,999.9,0,469208
2010-02-01,2010,02,01,1,26.6,8.2,9999.9,10.0,11.7,19.0,27.0,33.8,19.4,0.0,999.9,0,201903
2010-02-02,2010,02,02,2,26.3,10.7,9999.9,10.0,5.5,11.1,15.0,30.2,17.6,0.0,999.9,0,219995
2010-02-03,2010,02,03,3,26.5,20.8,9999.9,8.0,3.0,9.9,999.9,32.0,19.4,99.99,999.9,0,224510
2010-02-04,2010,02,04,4,27.4,13.8,9999.9,10.0,8.9,15.9,26.0,32.0,23.0,0.0,999.9,0,235695
2010-02-05,2010,02,05,5,26.6,8.8,9999.9,10.0,6.3,13.0,19.0,35.6,17.6,0.0,999.9,0,243341
2010-02-06,2010,02,06,6,26.5,15.3,9999.9,9.8,11.3,20.0,28.9,28.4,23.0,99.99,999.9,0,234430
2010-02-07,2010,02,07,7,23.9,9.0,9999.9,9.9,13.1,22.9,32.1,32.0,14.0,99.99,999.9,0,210141
2010-02-08,2010,02,08,1,25.4,10.0,9999.9,10.0,10.8,15.9,24.1,33.8,19.4,0.0,999.9,0,419895
2010-02-09,2010,02,09,2,27.4,12.2,9999.9,10.0,9.5,14.0,21.0,37.4,19.4,0.0,999.9,0,453579
2010-02-10,2010,02,10,3,28.9,26.3,9999.9,6.4,6.1,26.0,34.0,33.8,23.0,99.99,999.9,0,258603
2010-02-11,2010,02,11,4,32.4,27.4,9999.9,6.6,13.6,26.0,39.0,37.4,28.4,99.99,999.9,0,455701
2010-02-12,2010,02,12,5,27.4,16.2,9999.9,10.0,6.5,13.0,17.1,33.8,21.2,0.0,999.9,0,512750
2010-02-13,2010,02,13,6,24.7,12.2,9999.9,10.0,5.9,13.0,15.0,32.0,15.8,0.0,999.9,0,535211
2010-02-14,2010,02,14,7,29.4,17.6,9999.9,10.0,12.2,21.0,26.0,37.4,23.0,0.0,999.9,0,488688
2010-02-15,2010,02,15,1,32.1,21.3,9999.9,10.0,14.3,21.0,28.0,37.4,28.4,0.0,999.9,0,411343
2010-02-16,2010,02,16,2,32.8,30.0,9999.9,5.9,6.6,14.0,18.1,37.4,26.6,99.99,999.9,1,455410
2010-02-17,2010,02,17,3,31.5,25.7,9999.9,8.2,11.9,15.9,24.1,35.6,26.6,99.99,999.9,0,484534
2010-02-18,2010,02,18,4,34.7,25.4,9999.9,10.0,11.0,18.1,22.9,42.8,32.0,99.99,999.9,0,500656
2010-02-19,2010,02,19,5,34.3,23.8,9999.9,9.7,13.9,20.0,26.0,42.1,30.2,99.99,999.9,0,525498
2010-02-20,2010,02,20,6,34.9,24.5,9999.9,10.0,8.7,15.0,22.9,46.4,24.8,0.0,999.9,0,510832
2010-02-21,2010,02,21,7,34.8,23.5,9999.9,10.0,10.1,17.1,32.1,39.2,28.4,0.0,999.9,0,435752
2010-02-22,2010,02,22,1,33.5,22.2,9999.9,10.0,8.9,13.0,19.0,41.0,26.6,0.0,999.9,0,426459
2010-02-23,2010,02,23,2,33.9,29.2,9999.9,10.0,7.2,17.1,24.1,41.0,26.6,0.0,999.9,0,497196
2010-02-24,2010,02,24,3,41.0,38.7,9999.9,4.7,16.4,25.1,35.0,44.6,37.4,99.99,999.9,0,482212
2010-02-25,2010,02,25,4,40.0,39.7,9999.9,2.1,7.9,24.1,34.0,50.0,37.4,99.99,999.9,1,456155
2010-02-26,2010,02,26,5,37.4,34.8,9999.9,7.5,15.5,26.0,39.0,50.0,32.0,99.99,999.9,0,345409
